display,address,x,y,area,theme,img_id,img_url
마니산(강화),강원도 원주시 태장동 682,127.95749170000002,37.3620553,인천광역시,자연,044faa98-3076-494b-a752-54ab8b8ffb4f,마니산(강화).jpg
석모도 수목원,인천광역시 강화군 삼산면 석모리 산133-2,126.3267421,37.6910078,인천광역시,자연,260606c2-7627-4302-b4fa-f7b99a3b18f6,석모도 수목원.jpg
소래포구,인천광역시 남동구 논현동 111-200,126.7402128,37.3984783,인천광역시,자연,2f3e6379-8c86-4f41-8639-0c68f979d50c,소래포구.jpg
무의도,인천광역시 중구 무의동,126.4176569,37.3904596,인천광역시,자연,e2f6b2dd-6650-4b63-ac0d-edb2f8ec7526,무의도.jpg
대이작도,인천광역시 옹진군 자월면 이작리,126.25624,37.17457279999999,인천광역시,자연,66b66ed1-3a9b-4ee5-8b9a-ad1fa74a2c08,대이작도.jpg
영흥도 십리포해변,인천광역시 옹진군 영흥면 내리 734,126.4852956,37.2819451,인천광역시,자연,e81d3d83-3fae-4250-b732-c6697344c853,영흥도 십리포해변.jpg
하나개해수욕장,인천광역시 중구 무의동,126.4096027,37.3846805,인천광역시,자연,75cdb247-2a6f-4a2e-a9d9-cf56092d8ac2,하나개해수욕장.jpg
강화도,인천광역시 강화군 강화읍 강화도,126.446988,37.6988179,인천광역시,자연,b97ca6c5-e835-4a1f-9000-dd2b0521051f,강화도.jpg
선녀바위해수욕장,인천광역시 중구 을왕동,126.3783995,37.4399592,인천광역시,자연,651d7cdd-d976-4d7b-a5a9-74e32908e629,선녀바위해수욕장.jpg
왕산해수욕장,인천광역시 중구 을왕동,126.36871979999998,37.4563448,인천광역시,자연,d07c512e-50b8-441a-8ad5-6c43e125afd0,왕산해수욕장.jpg
계양산 산림욕장,인천광역시 계양구 계산동 산48,126.7128373,37.5471542,인천광역시,자연,bda32b3a-3b07-4688-b13f-83276993ad21,계양산 산림욕장.jpg
백령도 콩돌해변,인천광역시 옹진군 백령면 남포리,124.698512,37.9255879,인천광역시,자연,ad435f2b-b021-4418-a493-fe8070a86114,백령도 콩돌해변.jpg
서포리해변,인천광역시 옹진군 덕적면 서포리해수욕장,126.1140344,37.2216304,인천광역시,자연,d321526e-a473-4877-ba8d-c7996ef92197,서포리해변.jpg
장봉도,인천광역시 옹진군 북도면 장봉리,126.3447091,37.5349948,인천광역시,자연,66e8a010-3536-4861-a939-4993c0ff069b,장봉도.jpg
팔미도등대,인천광역시 중구 무의동,126.5106128,37.358470200000006,인천광역시,자연,f7fcf52d-59bc-468f-b6dd-c3f9c88b9cd1,팔미도등대.jpg
잠진도,인천광역시 중구 을왕동,126.4137259,37.41845670000001,인천광역시,자연,a63411ab-875c-4624-9a79-3ff9d9eb5647,잠진도.jpg
삼산저수지,인천광역시 강화군 삼산면 석모리,126.2863222,37.708457,인천광역시,자연,1da25ee5-a725-4321-99c4-a5c9387d6c6a,삼산저수지.jpg
장경리해수욕장,인천광역시 옹진군 영흥면 내리,126.4509894,37.2737916,인천광역시,자연,e84302c6-32b0-4666-8dd7-954eabba0478,장경리해수욕장.jpg
실미해수욕장,인천광역시 중구 무의동 136-49,126.4028195,37.4034133,인천광역시,자연,15fb61a6-1926-4c6a-a90d-89c55c2a34da,실미해수욕장.jpg
선재도(선재도 어촌체험마을),인천광역시 옹진군 영흥면 선재리 108-50,126.5372098,37.2328777,인천광역시,자연,6099e7e0-7a82-4a95-ad71-c2c0426758c9,선재도(선재도 어촌체험마을).jpg
호룡곡산,인천광역시 중구 무의동,126.4217668,37.3779861,인천광역시,자연,3763bccd-8fdb-4e38-935c-3b5ec13e9bd6,호룡곡산.jpg
용유도 마시안해변,인천광역시 중구 덕교동 662-5,126.4139253,37.43486400000001,인천광역시,자연,3d56a8cd-32cb-469e-8ba0-0c5f55bbb9b8,용유도 마시안해변.jpg
대청도,인천광역시 옹진군 대청면 대청리,124.70521370000002,37.8272973,인천광역시,자연,a240499c-2763-4fd2-b82b-065cd5dd8e0a,대청도.jpg
장봉도 옹암해변,인천광역시 옹진군 북도면 장봉리,126.369914,37.5302529,인천광역시,자연,9d349657-d26f-4121-9fdf-f288fc78c498,장봉도 옹암해변.jpg
계양산,인천광역시 계양구 계산동,126.7145593,37.55316079999999,인천광역시,자연,b4577a13-1994-4cd8-a846-1ab2c5196490,계양산.jpg
승봉도,인천광역시 옹진군 자월면,126.3088971,37.1667967,인천광역시,자연,759b4151-b88a-40af-8f02-3a51b9793d1a,승봉도.jpg
영종도,인천광역시 중구 운남동 671-3,126.530731,37.495866,인천광역시,자연,26f1379c-49ac-4552-ac02-4aa568e3c8c4,영종도.jpg
세어도,인천광역시 서구 원창동 356-1,126.5622098,37.5734853,인천광역시,자연,b40c0990-bb93-4745-8080-d7815d47fb4e,세어도.jpg
인천항 갑문,인천광역시 중구 북성동1가,126.604552,37.466589,인천광역시,자연,9770b0de-4e80-4c48-92b5-50cc2fa355e6,인천항 갑문.jpg
승봉도 이일레 해변,인천광역시 옹진군 자월면 승봉리,126.3020034,37.1650606,인천광역시,자연,c1bf407f-6768-4633-bad8-fe2315ad2fe1,승봉도 이일레 해변.jpg
후포항 선수포구,인천광역시 강화군 화도면 내리,126.3922147,37.6403736,인천광역시,자연,b8761816-471c-4d76-9a84-2d309b34d8c7,후포항 선수포구.jpg
자월도 장골해변,인천광역시 옹진군 자월면 자월리,126.3129612,37.2496117,인천광역시,자연,73823593-e72d-4bb4-b4c2-3072e610a70d,자월도 장골해변.jpg
울도,인천광역시 옹진군 덕적면 울도리,125.9854225,37.03460020000001,인천광역시,자연,b3a2d70a-ce45-4f35-a134-a4e036a2c6f0,울도.jpg
서어나무(소사나무)군락지,인천광역시 옹진군 영흥면 내리,126.4850904,37.2570865,인천광역시,자연,464c201c-096f-40ec-9cff-586db8c5a6d7,서어나무(소사나무)군락지.jpg
용유도,인천광역시 중구 을왕동 용유도,126.416428,37.458771,인천광역시,자연,e261bb7c-5a82-46c8-9d30-65ecb4c0c529,용유도.jpg
장봉도 진촌해변,인천광역시 옹진군 북도면 장봉리,126.3343846,37.5506591,인천광역시,자연,4315f273-e7f2-4a4e-a988-8a51919dfeec,장봉도 진촌해변.jpg
수기해변,인천광역시 옹진군 북도면 시도리,126.43145,37.5446833,인천광역시,자연,7e70b40a-0613-4e9a-8197-8f01e50a90ae,수기해변.jpg
인천 차이나타운,인천광역시 중구 선린동 20,126.6185436,37.47547470000001,인천광역시,체험,c97d3d84-ff9e-4165-a18d-bd85142f2a6e,인천 차이나타운.jpg
옥토끼우주센터,인천광역시 강화군 불은면 두운리 1026,126.4871571,37.6742008,인천광역시,체험,c6902ede-ddc9-4706-89c2-4d08cbe541d9,옥토끼우주센터.jpg
강화 아르미애월드,인천광역시 강화군 불은면 삼성리 1027-42,126.4350627,37.7032936,인천광역시,체험,91a6eabb-5087-4f61-98ec-8f6cad928101,강화 아르미애월드.jpg
도래미마을,인천광역시 강화군 선원면 지산리 246,126.5091546,37.71508370000001,인천광역시,체험,f3d16501-1bbb-4fe5-8451-09cb7dac6ef0,도래미마을.jpg
동인천 삼치거리,인천광역시 중구 전동 19-2,126.6287615,37.475991,인천광역시,체험,49fddaa8-9b7f-4a33-9797-e08403bba280,동인천 삼치거리.jpg
인천 화평동 세숫대야 냉면 거리,인천광역시 동구 화평동 536,126.6298374,37.4782416,인천광역시,체험,8890e3a1-e296-4011-b23a-026c2a2d4f8d,인천 화평동 세숫대야 냉면 거리.jpg
부평 해물탕거리,인천광역시 부평구 부평동,126.7279442,37.4942537,인천광역시,체험,cf598c6c-91b5-480c-95e4-40598796def3,부평 해물탕거리.jpg
큰무리어촌체험마을,인천광역시 중구 무의동 298-1,126.4135338,37.40920870000001,인천광역시,체험,0e92de5d-5a57-423b-ae4d-a4721c7e47e9,큰무리어촌체험마을.jpg
강화 용두레마을,인천광역시 강화군 내가면 황청리 212,126.3594955,37.7192183,인천광역시,체험,70843658-3f50-4d9f-9794-cfd26df368f3,강화 용두레마을.jpg
인천 푸른벗말,인천광역시 옹진군 북도면 신도리 37-31,126.4637679,37.5276052,인천광역시,체험,946c2450-5f4c-4513-be0c-a3ee3d62ecdf,인천 푸른벗말.jpg
강화 달빛동화마을,인천광역시 강화군 양도면 삼흥리 1528-1,126.4164389,37.680075,인천광역시,체험,5bf002ba-5bce-4a7d-bc2f-73bd640bd2cb,강화 달빛동화마을.jpg
강화 화문석마을,인천광역시 강화군 송해면 당산리,126.4584259,37.7999509,인천광역시,체험,4ead57e5-d031-4293-b9aa-601e59ddf039,강화 화문석마을.jpg
연안부두 밴댕이회무침거리,인천광역시 중구 항동7가,126.6038782,37.4563264,인천광역시,체험,d7b4f6df-6015-417c-b4b0-bc0805466bb8,연안부두 밴댕이회무침거리.jpg
인하대후문먹거리타운,인천광역시 미추홀구 용현동,126.6572398,37.45170020000001,인천광역시,체험,aa7c3de8-3c7a-4cca-b0cf-bef78901e627,인하대후문먹거리타운.jpg
무의 까치놀섬마을,인천광역시 중구 무의동 산171-1,126.4205868,37.3863872,인천광역시,체험,906a282d-1087-495a-8229-7080cbe4eabc,무의 까치놀섬마을.jpg
장봉마을,인천광역시 옹진군 북도면 장봉리,126.3389275,37.5388448,인천광역시,체험,5277e4be-c193-4b6b-9a9e-163cab2105ac,장봉마을.jpg
실미원농장,인천광역시 중구 무의동 751-1,126.4052406,37.4024536,인천광역시,체험,c23ce8e7-fd4a-4434-9770-caeef8267921,실미원농장.jpg
덕산국민여가캠핑장,인천광역시 강화군 내가면 고천리 산494,126.3805858,37.71748510000001,인천광역시,체험,688d5a1e-72cf-419e-ba09-c22a9eb2a27d,덕산국민여가캠핑장.jpg
계양산 둘레길,인천광역시 계양구 계산동,126.7145593,37.55316079999999,인천광역시,체험,4fa34a7f-2dca-40e6-b552-83cb3ec17715,계양산 둘레길.jpg
인천아시아드주경기장,인천광역시 서구 연희동 378,126.6666172,37.5476153,인천광역시,체험,7784fd96-bd97-4e1a-a25c-25dd12c045f6,인천아시아드주경기장.jpg
송도종합스포츠센터,인천광역시 연수구 송도동 380,126.6185425,37.3512946,인천광역시,체험,56bb8c89-0df0-457a-90cb-2dc29bd76169,송도종합스포츠센터.jpg
함허동천야영장,인천광역시 강화군 화도면 사기리 340-2,126.4523975,37.61222410000001,인천광역시,체험,873f050f-1eb8-4668-8451-e4f45fd8e1f4,함허동천야영장.jpg
만정캠핑장,인천광역시 중구 중산동 1853,126.5522592,37.51495,인천광역시,체험,a49756c9-ea0f-4bfd-86bb-f35dfb134c8d,만정캠핑장.jpg
강화레포츠파크,인천광역시 강화군 불은면 삼성리 302-17,126.4537983,37.71517070000001,인천광역시,체험,835c9569-d63a-4fc8-aad2-1a9b643eb7e0,강화레포츠파크.jpg
영종씨사이드 레일바이크,인천광역시 중구 중산동 1967-1,126.5768143,37.4884891,인천광역시,체험,fc6219af-fd62-4c85-b4b4-479b33b5ba7c,영종씨사이드 레일바이크.jpg
강화도 황청낚시터,인천광역시 강화군 내가면 황청리 531,126.3643496,37.7148298,인천광역시,체험,1288e07c-f4c1-40e7-8da3-f45384127940,강화도 황청낚시터.jpg
여성문화회관 수영장(실내),인천광역시 부평구 갈산동 375-1,126.7220979,37.5080135,인천광역시,체험,6271a9ba-a068-449f-845e-93ba4f9d4f89,여성문화회관 수영장(실내).jpg
인천대공원 사계절썰매장,인천광역시 남동구 장수동 산78,126.7647523,37.4574599,인천광역시,체험,89eb7771-74bb-498f-a615-73dbed30addf,인천대공원 사계절썰매장.jpg
계양경기장 계양체육관,인천광역시 계양구 서운동,126.7500169,37.5327721,인천광역시,체험,b02ab53e-eec8-4579-8d07-45e60f4f7442,계양경기장 계양체육관.jpg
계양경기장 아시아드양궁장,인천광역시 계양구 서운동 110,126.7438868,37.5324631,인천광역시,체험,8c6ef32f-02bc-49e6-af94-82ba3d943edd,계양경기장 아시아드양궁장.jpg
인천광역시 미추홀구 청소년수련관,인천광역시 미추홀구 숭의동 131-6,126.6489184,37.4634682,인천광역시,체험,3b6aaa16-9655-41dc-8b7f-e2983a211e54,인천광역시 미추홀구 청소년수련관.jpg
인천문학경기장(인천월드컵경기장),인천광역시 미추홀구 문학동 482,126.6907356,37.4351596,인천광역시,체험,39d7d4ee-3999-4db6-bd82-ce55a1fcf01b,인천문학경기장(인천월드컵경기장).jpg
인산낚시터,인천광역시 강화군 양도면 인산리 153-2,126.4307,37.698643,인천광역시,체험,cc80391f-3390-4772-87aa-00df589d0059,인산낚시터.jpg
신선낚시터,인천광역시 강화군 내가면 고천리 1851-1,126.413975,37.72006,인천광역시,체험,dc61e31c-bdce-4b9e-94e6-5b9ef52290a6,신선낚시터.jpg
인천서구 사계절썰매장,인천광역시 서구 공촌동 산140-2,126.6838134,37.5473562,인천광역시,체험,320f8743-66c0-443e-85b2-25598e667e5d,인천서구 사계절썰매장.jpg
국화지낚시터,인천광역시 강화군 강화읍 국화리 산59-9,126.466975,37.7473929,인천광역시,체험,4dc408fb-0eaa-4d9b-bae1-0599b2fab7f9,국화지낚시터.jpg
강화도,인천광역시 강화군 강화읍 강화도,126.446988,37.6988179,인천광역시,체험,b97ca6c5-e835-4a1f-9000-dd2b0521051f,강화도.jpg
계산국민체육센터,인천광역시 계양구 계산동 907-2,126.7291757,37.546304600000006,인천광역시,체험,199b8600-b91c-49b5-b531-3d90728d56f2,계산국민체육센터.jpg
스쿠바몰,인천광역시 부평구 부개동 477-4,126.7355989,37.5046694,인천광역시,체험,ccd20bf7-cdea-4553-b191-38aa4bc604f6,스쿠바몰.jpg
강화 길정지,인천광역시 강화군 양도면 길정리,126.471738,37.653757,인천광역시,체험,bc2fac00-2628-4a53-8dcb-9e7fb2223651,강화 길정지.jpg
선두포낚시터,인천광역시 강화군 화도면 사기리,126.4687375,37.6251071,인천광역시,체험,1bb8f80e-7e39-4306-b8d3-56e36f54852c,선두포낚시터.jpg
인천아시아드 주경기장 연희크리켓경기장,인천광역시 서구 심곡동 378,126.6685092,37.5401073,인천광역시,체험,8ee4fe3e-042f-449a-b8a8-58f4f4f0a817,인천아시아드 주경기장 연희크리켓경기장.jpg
나인승마클럽,인천광역시 계양구 방축동 72,126.7330331,37.5570737,인천광역시,체험,6101919a-bd3a-4d1a-b1f4-5286510475f2,나인승마클럽.jpg
계양경기장,인천광역시 계양구 서운동 111,126.7479159,37.53338400000001,인천광역시,체험,7bbfee28-cb11-400a-9cc4-909038d82328,계양경기장.jpg
인천광역시 청소년수련관,인천광역시 남동구 장수동 471,126.7501908,37.4537664,인천광역시,체험,e3c3e8e2-aa20-4f6d-afc7-7ae6d22b4c10,인천광역시 청소년수련관.jpg
인천 올림픽기념국민생활관,인천광역시 남동구 구월동 1246,126.71865,37.4566595,인천광역시,체험,c6ad5633-02f4-41dd-bf46-5ebe3d53f115,인천 올림픽기념국민생활관.jpg
파라다이스 카지노 인천공항점,인천광역시 중구 운서동 2874,126.4545993,37.43729310000001,인천광역시,체험,62e38485-305e-4e61-950d-60de5b0e5d4b,파라다이스 카지노 인천공항점.jpg
장태산자연휴양림,대전광역시 서구 장안동 산67,127.340623,36.2178029,대전광역시,관광지,222c111f-1a82-49e7-88ed-cadb1e493600,장태산자연휴양림.jpg
상소동 산림욕장,대전광역시 동구 상소동 산1-1,127.4717919,36.2341746,대전광역시,관광지,179b6ca0-1f89-4425-9cf7-8d8ead1a71b5,상소동 산림욕장.jpg
대동하늘공원,대전광역시 동구 대동 1-641,127.4516152,36.3322026,대전광역시,관광지,cace76d9-812f-4e62-aaa6-3d52a9124c9d,대동하늘공원.jpg
장동산림욕장,대전광역시 대덕구 장동 59,127.4428168,36.40503020000001,대전광역시,관광지,f99d98f6-7712-454b-8da4-ad65a48a7edb,장동산림욕장.jpg
유성온천지구,대전광역시 유성구 봉명동 2-1,127.3570635,36.3601462,대전광역시,관광지,0c44fff9-0896-43f2-8ef2-39ef64848efd,유성온천지구.jpg
뿌리공원,대전광역시 중구 침산동 산34,127.388325,36.284767,대전광역시,관광지,828cf464-de64-49f9-81be-41b16d97a805,뿌리공원.jpg
한밭수목원,대전광역시 서구 만년동 396,127.3879822,36.3688239,대전광역시,관광지,3f1b94ff-5a5d-4ffe-8275-9d3a066a03fe,한밭수목원.jpg
한밭수목원,대전광역시 서구 만년동 396,127.3879822,36.3688239,대전광역시,관광지,3f1b94ff-5a5d-4ffe-8275-9d3a066a03fe,한밭수목원.jpg
대전엑스포과학공원,대전광역시 유성구 도룡동 3-1,127.3863485,36.3771613,대전광역시,관광지,51cd1e55-ba64-4e55-8cfe-ed71e2029899,대전엑스포과학공원.jpg
만인산 자연휴양림,대전광역시 동구 하소동 산47,127.44788,36.198253,대전광역시,관광지,a79cc552-a0eb-41fe-8908-2d1a40cdfc09,만인산 자연휴양림.jpg
스카이로드,대전광역시 중구 은행동,127.428031,36.3287849,대전광역시,관광지,cb0bbee7-4927-4796-a458-18a4d6e097e9,스카이로드.jpg
대전오월드,대전광역시 중구 사정동 142,127.3979539,36.2888608,대전광역시,관광지,814be342-fb16-4216-b33b-c26eef5ae82e,대전오월드.jpg
발명교육센터 창의발명체험관,대전광역시 유성구 가정동 33,127.3657723,36.3771082,대전광역시,관광지,2b19fe4f-7ec7-43ad-8670-d308fe955d77,발명교육센터 창의발명체험관.jpg
우암사적공원,대전광역시 동구 가양동 65,127.4582006,36.3477029,대전광역시,관광지,b62a331e-2806-4d2d-95ea-1c2814beba30,우암사적공원.jpg
솔로몬 로파크,대전광역시 유성구 원촌동 224,127.4002637,36.3781129,대전광역시,관광지,6e24e68c-f3d5-4f3f-837e-f58ad8429823,솔로몬 로파크.jpg
추동인공생태습지,대전광역시 동구 추동 산31-9,127.4680067,36.37164779999999,대전광역시,관광지,5a3504ec-8a48-4fc9-a5cd-a347315fa78f,추동인공생태습지.jpg
대전시민천문대,대전광역시 유성구 신성동 7-13,127.3536931,36.3816034,대전광역시,관광지,cdbf5cfb-e92f-4ea1-9981-93aaa19ad1ca,대전시민천문대.jpg
무수천하마을,대전광역시 중구 무수동 302-9,127.4086625,36.27855,대전광역시,관광지,22dea110-977c-4bd9-8841-be1acc6f9b01,무수천하마을.jpg
대청호,충청북도 청주시 상당구 문의면 가호리 대청호,127.5049779,36.4087454,대전광역시,관광지,9c4d22a2-9559-4d60-b1af-4d299a5187ad,대청호.jpg
대흥동 문화예술의거리,대전광역시 중구 대흥동,127.4258338,36.3270622,대전광역시,관광지,1ac99b35-e309-4b9d-a6b1-3c843534c9aa,대흥동 문화예술의거리.jpg
국립대전숲체원,대전광역시 유성구 성북동 산1-13,127.29120290000002,36.3243355,대전광역시,관광지,2b68da36-2ec6-406b-8948-4ad92f716a54,국립대전숲체원.jpg
금강로하스대청공원,대전광역시 대덕구 미호동 57,127.4743432,36.4729995,대전광역시,관광지,1a52c5d2-5722-451a-bafc-f093d450c52f,금강로하스대청공원.jpg
대전 계족산성,대전광역시 동구 효평동,127.4548798,36.3947339,대전광역시,관광지,ade42d09-b7fc-49f6-98d5-7c4add41da9d,대전 계족산성.jpg
구봉산(대전),대전광역시 서구 괴곡동,127.3334608,36.2850067,대전광역시,관광지,1ba60fef-083b-47b8-82ee-d2893790b7c4,구봉산(대전).jpg
만인산푸른학습원,대전광역시 동구 하소동 460-2,127.4547659,36.2022563,대전광역시,관광지,6beacfd8-3a69-4654-923a-03e7170c4b90,만인산푸른학습원.jpg
유림공원,대전광역시 유성구 봉명동 2-1,127.3570635,36.3601462,대전광역시,관광지,b8b462de-0649-4beb-a176-4912db27a7b4,유림공원.jpg
장태산자연휴양림,대전광역시 서구 장안동 산67,127.340623,36.2178029,대전광역시,관광지,222c111f-1a82-49e7-88ed-cadb1e493600,장태산자연휴양림.jpg
남간정사,대전광역시 동구 가양동,127.456709,36.347575,대전광역시,관광지,b671207e-e96a-4ec0-8274-6bc1a60afd63,남간정사.jpg
국가핵융합연구소,대전광역시 유성구 어은동 52-9,127.3521383,36.372734,대전광역시,관광지,f6940b39-7454-4901-a887-6a134e43e487,국가핵융합연구소.jpg
티놀자 애니멀 파크,대전광역시 유성구 화암동 195,127.3751348,36.4158589,대전광역시,관광지,e49dde4d-6452-4bf5-aaee-661ad5c8cca3,티놀자 애니멀 파크.jpg
대전교통문화연수원,대전광역시 유성구 도룡동 3-1,127.3869195,36.377999,대전광역시,관광지,2e2d7252-b668-4cb4-b456-f7e55667b160,대전교통문화연수원.jpg
진잠향교,대전광역시 유성구 교촌동 630-1,127.315538,36.303808,대전광역시,관광지,4b987ca7-70ab-47cc-9e3a-bc21f21423be,진잠향교.jpg
둔산선사유적지,대전광역시 서구 월평동,127.3783898,36.3605888,대전광역시,관광지,76fd4dc4-3af2-44e1-b4ea-6e2db9237b40,둔산선사유적지.jpg
대청댐 물문화관,대전광역시 대덕구 미호동 1-5,127.4816258,36.4744446,대전광역시,관광지,05b66ec9-9f03-447c-87e5-915109d49d27,대청댐 물문화관.jpg
내원사(대전),대전광역시 서구 도마동 424-1,127.36023020000002,36.3225309,대전광역시,관광지,bf5b27a7-efa7-45f2-a05f-ca56cd377c68,내원사(대전).jpg
사교루,대전광역시 유성구 도룡동 378,127.3806492,36.3859727,대전광역시,관광지,eba6b22f-5285-4091-bb00-f53ea0efd273,사교루.jpg
대청호자연생태관,대전광역시 동구 추동 454-3,127.4708359,36.3733171,대전광역시,관광지,595e5a04-3f60-4e38-a61f-8fef6dfcae61,대청호자연생태관.jpg
대전 회덕 동춘당,대전광역시 대덕구 송촌동 192,127.4414532,36.3649837,대전광역시,관광지,6c93d1fe-d553-4be1-923e-112ebc9838ea,대전 회덕 동춘당.jpg
단재 신채호선생생가지,대전광역시 중구 어남동 246-9,127.4098956,36.2321131,대전광역시,관광지,49ce505c-1a8b-4037-893b-9124b59b7091,단재 신채호선생생가지.jpg
인쇄거리,광주광역시 동구 남동,126.9188898,35.1444835,대전광역시,관광지,eebf4176-0614-485e-9d3c-e4b939278921,인쇄거리.jpg
도산서원,경상북도 안동시 도산면 토계리,128.84203119999998,36.7270735,대전광역시,관광지,d5b4dc37-eade-4377-b8f8-a7874abdd05c,도산서원.jpg
문충사,대전광역시 동구 용운동,127.459875,36.324317,대전광역시,관광지,fbd011eb-ebed-4a19-ba81-5e3f03ac1c3b,문충사.jpg
초연물외암각,대전광역시 대덕구 비래동,127.4505937,36.3727282,대전광역시,관광지,203b8594-7816-45a3-b370-17413e432814,초연물외암각.jpg
백골산성,대전광역시 동구 신하동,127.5056244,36.3689923,대전광역시,관광지,0e1d58eb-049a-46dc-a3e8-073188c9a66d,백골산성.jpg
유회당사당,대전광역시 중구 무수동 94,127.4079632,36.2789208,대전광역시,관광지,d3e68c32-37d4-45c9-b52d-69f5eb2ee4de,유회당사당.jpg
세천공원,대전광역시 동구 세천동 358,127.4819625,36.3270583,대전광역시,관광지,be24ecd0-7e27-405c-88cb-ad5108c2a7d1,세천공원.jpg
김정선생묘소일원,대전광역시 동구 신하동,127.4992277,36.3578773,대전광역시,관광지,1b9f4484-97e2-470a-b1a1-91635c36cd5d,김정선생묘소일원.jpg
박팽년선생유허비,대전광역시 동구 가양동,127.4527125,36.3478154,대전광역시,관광지,134edc73-395f-499e-aa83-a14a1a6d26ce,박팽년선생유허비.jpg
회덕향교 대성전,대전광역시 대덕구 읍내동,127.4214665,36.384351,대전광역시,관광지,8d42155d-3505-4493-adfd-5552c188724d,회덕향교 대성전.jpg
안동권씨유회당종가일원,대전광역시 중구 무수동,127.405018,36.2778798,대전광역시,관광지,20e8fc75-13a1-47fb-9e6c-b1fb23dd45a0,안동권씨유회당종가일원.jpg
대청호 추동습지,대전광역시 동구 추동,127.4754455,36.3755599,대전광역시,관광지,6a30963d-b92a-4002-afcc-2072179ca7ea,대청호 추동습지.jpg
우암사적공원,대전광역시 동구 가양동 65,127.4582006,36.3477029,대전광역시,역사,b62a331e-2806-4d2d-95ea-1c2814beba30,우암사적공원.jpg
대전 계족산성,대전광역시 동구 효평동,127.4548798,36.3947339,대전광역시,역사,ade42d09-b7fc-49f6-98d5-7c4add41da9d,대전 계족산성.jpg
남간정사,대전광역시 동구 가양동,127.456709,36.347575,대전광역시,역사,b671207e-e96a-4ec0-8274-6bc1a60afd63,남간정사.jpg
진잠향교,대전광역시 유성구 교촌동 630-1,127.315538,36.303808,대전광역시,역사,4b987ca7-70ab-47cc-9e3a-bc21f21423be,진잠향교.jpg
둔산선사유적지,대전광역시 서구 월평동,127.3783898,36.3605888,대전광역시,역사,76fd4dc4-3af2-44e1-b4ea-6e2db9237b40,둔산선사유적지.jpg
내원사(대전),대전광역시 서구 도마동 424-1,127.36023020000002,36.3225309,대전광역시,역사,bf5b27a7-efa7-45f2-a05f-ca56cd377c68,내원사(대전).jpg
사교루,대전광역시 유성구 도룡동 378,127.3806492,36.3859727,대전광역시,역사,eba6b22f-5285-4091-bb00-f53ea0efd273,사교루.jpg
대전 회덕 동춘당,대전광역시 대덕구 송촌동 192,127.4414532,36.3649837,대전광역시,역사,6c93d1fe-d553-4be1-923e-112ebc9838ea,대전 회덕 동춘당.jpg
단재 신채호선생생가지,대전광역시 중구 어남동 246-9,127.4098956,36.2321131,대전광역시,역사,49ce505c-1a8b-4037-893b-9124b59b7091,단재 신채호선생생가지.jpg
도산서원,경상북도 안동시 도산면 토계리,128.84203119999998,36.7270735,대전광역시,역사,d5b4dc37-eade-4377-b8f8-a7874abdd05c,도산서원.jpg
문충사,대전광역시 동구 용운동,127.459875,36.324317,대전광역시,역사,fbd011eb-ebed-4a19-ba81-5e3f03ac1c3b,문충사.jpg
초연물외암각,대전광역시 대덕구 비래동,127.4505937,36.3727282,대전광역시,역사,203b8594-7816-45a3-b370-17413e432814,초연물외암각.jpg
유회당사당,대전광역시 중구 무수동 94,127.4079632,36.2789208,대전광역시,역사,d3e68c32-37d4-45c9-b52d-69f5eb2ee4de,유회당사당.jpg
김정선생묘소일원,대전광역시 동구 신하동,127.4992277,36.3578773,대전광역시,역사,1b9f4484-97e2-470a-b1a1-91635c36cd5d,김정선생묘소일원.jpg
박팽년선생유허비,대전광역시 동구 가양동,127.4527125,36.3478154,대전광역시,역사,134edc73-395f-499e-aa83-a14a1a6d26ce,박팽년선생유허비.jpg
회덕향교 대성전,대전광역시 대덕구 읍내동,127.4214665,36.384351,대전광역시,역사,8d42155d-3505-4493-adfd-5552c188724d,회덕향교 대성전.jpg
안동권씨유회당종가일원,대전광역시 중구 무수동,127.405018,36.2778798,대전광역시,역사,20e8fc75-13a1-47fb-9e6c-b1fb23dd45a0,안동권씨유회당종가일원.jpg
사우당,대전광역시 동구 이사동 155-1,127.4436446,36.2804378,대전광역시,역사,7a3f77cd-e6d2-4175-b536-476dc8abd4bd,사우당.jpg
수운교도솔천,대전광역시 유성구 추목동,127.3420207,36.4210725,대전광역시,역사,0c434942-4b3b-4c0d-97b0-1e2a8967ac34,수운교도솔천.jpg
옥류각,대전광역시 대덕구 비래동,127.4510085,36.37279520000001,대전광역시,역사,4b26a818-bc4f-4f25-bef1-74d4c5e3ac7e,옥류각.jpg
삼매당,대전광역시 동구 가양동,127.4561052,36.3460046,대전광역시,역사,5ae04474-eac8-41f3-b3b2-3d9ed054b805,삼매당.jpg
취백정,대전광역시 대덕구 미호동,127.4714371,36.4680149,대전광역시,역사,f9df8fa6-384f-4ee6-928f-ee86ed88184c,취백정.jpg
옥오재,대전광역시 대덕구 읍내동,127.4272631,36.3779364,대전광역시,역사,b38bd005-10cd-42a1-a56a-59f63b9f022a,옥오재.jpg
쌍청당,대전광역시 대덕구 중리동,127.4340981,36.3650044,대전광역시,역사,bca317f8-9bf7-4675-a65c-beb23801225b,쌍청당.jpg
창계숭절사,대전광역시 중구 안영동 567-7,127.3722237,36.28445470000001,대전광역시,역사,48f42309-38bf-4661-9d14-c09a2d40af07,창계숭절사.jpg
